distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98
150;8;109.30350042597735;108.55190226864423;108.05371023835644;99.46724763957785;99.01074905214578;102.72221678143227;108.80185898389541;110.31373257227528;89.48118865153393;103.43345101350522;95.21413622430518;97.65378530006194;102.48622717491455;104.38942952113904;120.94409578467344;103.19582744802683;101.5476778317758;86.44673297753417;71.91813228785453;94.99539535941216;98.32992642291843;105.83998949201612;100.3865687105195;93.90920587301264;99.01074905214578;111.07752939570332;104.62980153088488;94.55942005273376;110.56774616084073;92.62215987470853;106.0837016293693;117.11172814305381;113.40079711762655;101.31438656056716;102.01587317350378;97.42943969022213;106.81821031140409;88.86589365874443;102.25077972077757;102.25077972077757;115.50668655357624;86.64578929039162;89.68723224473376;91.56310626602688;110.56774616084073;99.01074905214578;106.0837016293693;98.78328601209519;105.11220730055531;86.04999121148714;86.24813396809573;101.5476778317758;72.2497177582651;86.24813396809573;111.33330173875498;102.25077972077757;93.26346272832193;105.35424361240754;94.34218330463797;93.26346272832193;100.84941064689724;94.34218330463797;89.68723224473376;94.55942005273376;105.11220730055531;94.99539535941216;104.38942952113904;91.35275312046308;107.80547228788281;107.55780462860899;102.25077972077757;116.57425133799784;100.84941064689724;97.87864749865372;102.01587317350378;110.31373257227528;98.10402747551902;101.31438656056716;100.3865687105195;95.87338555888753;105.35424361240754;94.34218330463797;113.66191912619567;98.10402747551902;84.28706562247159;108.05371023835644;99.01074905214578;98.10402747551902;100.84941064689724;97.65378530006194;91.35275312046308;93.47821556368753;94.12544562691185;101.08163124269969;103.67162174218069;96.31541902998988;103.67162174218069;;
200;8;161.2294362682334;136.9380207974764;134.44140055858222;145.37671684325215;143.05489254083338;159.75292780777542;148.07640943814368;150.47973448311032;147.39682220370585;135.0612555746781;143.05489254083338;171.55920411377264;155.04701918906255;149.44499826045774;146.04699018750796;180.46347821208073;139.80217960037407;104.14960973171877;138.52189787423194;146.38328485555763;143.3842974641264;147.39682220370585;140.1240946738786;127.22134208574965;147.39682220370585;136.62342527317932;159.019751937195;147.73622505843724;154.3354407858697;155.7618783929666;154.3354407858697;156.84035180832117;150.82623619664253;162.71959128443044;159.38591829654547;148.4173771424014;150.13402880772443;143.71446089068743;146.72035389152555;140.1240946738786;158.2899409304989;139.16056641591413;137.8861604610773;156.48003352402927;155.40403774715355;159.019751937195;147.73622505843724;142.071211385041;150.13402880772443;131.3845370318381;120.66624401638853;155.7618783929666;150.47973448311032;150.13402880772443;156.84035180832117;154.3354407858697;175.5507931209749;140.77015029810312;164.2235189839767;166.50551309015668;154.69082083006467;149.1016697436037;169.5975742568894;157.2014997784399;163.84623892869473;148.07640943814368;158.65442679270308;157.2014997784399;145.711468108377;141.74482308927838;131.687069245691;146.72035389152555;155.7618783929666;139.16056641591413;143.3842974641264;153.27419176407454;135.99640077891235;147.73622505843724;129.58388350640496;151.52163507434625;157.2014997784399;150.47973448311032;159.38591829654547;153.9808771765164;144.70951967574905;141.09429426645892;164.60166778205706;134.44140055858222;164.60166778205706;147.73622505843724;143.05489254083338;157.92629242245135;154.3354407858697;149.44499826045774;142.3983512378432;161.97280010108508;139.16056641591413;;
250;8;137.8861604610773;147.05819907850767;119.28653076694064;130.18134247263782;126.92906924156685;132.59885205668874;156.48003352402927;144.37707024389624;129.88226945076727;156.48003352402927;124.90187393789093;113.66191912619567;116.57425133799784;140.1240946738786;141.4191846239604;128.39717898913622;119.28653076694064;142.071211385041;143.05489254083338;118.46628680064781;123.47372995481003;144.70951967574905;146.72035389152555;109.80745473420666;106.81821031140409;113.40079711762655;135.68396849198137;142.071211385041;122.06191555248;124.90187393789093;124.61492974015573;128.98916653998216;137.5693867214618;135.0612555746781;117.38139511592345;130.4811041541137;123.47372995481003;126.92906924156685;126.92906924156685;143.71446089068743;149.1016697436037;116.84268069149917;128.10220482778118;131.0826998424925;129.58388350640496;138.52189787423194;119.83651279733715;122.90705514830907;124.90187393789093;149.78911734170106;140.4467510041707;131.99029808444726;137.5693867214618;110.31373257227528;139.48100408072568;121.5017201781105;129.88226945076727;124.32864475568945;132.9041804094259;123.75804637224999;132.9041804094259;136.30955248712056;139.48100408072568;116.0392412484498;147.05819907850767;101.5476778317758;128.39717898913622;134.750971650153;140.4467510041707;128.10220482778118;132.29422515218823;125.18947886683053;124.04301747004386;124.61492974015573;132.59885205668874;157.2014997784399;142.3983512378432;155.7618783929666;115.50668655357624;117.11172814305381;130.78155608093476;142.72624437825547;129.58388350640496;117.92259333504816;133.51694792407994;108.05371023835644;105.35424361240754;121.78149575309698;141.4191846239604;141.4191846239604;144.37707024389624;182.5507872345648;143.71446089068743;131.0826998424925;;;;;
300;8;149.44499826045774;134.1325406623339;128.6928323718675;142.72624437825547;125.76667700754922;126.92906924156685;143.71446089068743;150.47973448311032;122.90705514830907;126.92906924156685;125.47774604840528;153.27419176407454;126.34653637584607;125.47774604840528;171.55920411377264;157.56347934485905;132.9041804094259;144.0453845670817;121.5017201781105;170.7718440912787;102.9587497887163;160.489484056269;145.0427346212984;151.52163507434625;141.09429426645892;145.0427346212984;153.9808771765164;145.37671684325215;149.78911734170106;142.3983512378432;134.1325406623339;151.17353578131596;158.65442679270308;147.39682220370585;152.9220662226185;147.73622505843724;157.92629242245135;155.7618783929666;151.52163507434625;132.29422515218823;134.750971650153;168.0444319830006;135.37225397356013;161.2294362682334;141.74482308927838;153.27419176407454;155.40403774715355;140.77015029810312;147.73622505843724;148.75912997493032;148.75912997493032;169.2079480779645;161.97280010108508;142.72624437825547;132.29422515218823;123.75804637224999;152.5707496392494;164.98068732334383;143.05489254083338;155.04701918906255;180.46347821208073;129.58388350640496;137.25334072422285;112.88035139376932;148.4173771424014;118.46628680064781;144.70951967574905;136.30955248712056;171.1650713707123;131.687069245691;153.62712812636244;155.7618783929666;170.3795201952986;151.52163507434625;151.8705359171794;125.76667700754922;155.7618783929666;144.0453845670817;128.39717898913622;145.711468108377;157.2014997784399;141.4191846239604;159.75292780777542;165.74134666021052;113.66191912619567;148.07640943814368;135.99640077891235;140.4467510041707;145.37671684325215;119.56120554261082;135.0612555746781;143.3842974641264;125.18947886683053;163.0942770678616;159.75292780777542;139.80217960037407;148.4173771424014;160.12078241236603;112.62102492532209
350;8;177.99018717193525;156.1205430194796;151.8705359171794;139.16056641591413;160.12078241236603;164.2235189839767;140.4467510041707;178.40003574761784;130.78155608093476;157.56347934485905;167.65837392639204;186.3689703891691;163.0942770678616;146.72035389152555;155.40403774715355;168.43137899504623;153.27419176407454;164.2235189839767;163.0942770678616;172.74705599836088;130.18134247263782;180.46347821208073;161.6006907506438;188.9586901481545;179.22256628189072;154.69082083006467;143.05489254083338;166.12299047968008;145.37671684325215;156.84035180832117;164.2235189839767;136.9380207974764;171.55920411377264;166.12299047968008;132.29422515218823;167.27320278297256;156.84035180832117;165.74134666021052;154.3354407858697;168.81921700947953;166.88891651518585;163.84623892869473;164.2235189839767;169.5975742568894;150.47973448311032;171.1650713707123;166.88891651518585;173.9431324029159;147.39682220370585;135.68396849198137;170.7718440912787;159.019751937195;168.0444319830006;156.1205430194796;163.0942770678616;170.3795201952986;173.54352292544948;131.0826998424925;175.95502463319346;163.84623892869473;114.1859683433024;152.5707496392494;178.81082805990556;160.85903468991685;167.27320278297256;166.12299047968008;149.44499826045774;166.50551309015668;160.489484056269;143.3842974641264;153.9808771765164;247.87595027647916;181.71298204255672;162.34576628801665;148.75912997493032;143.3842974641264;153.27419176407454;142.72624437825547;181.71298204255672;173.14483149362397;149.44499826045774;188.09147629452292;167.27320278297256;188.09147629452292;174.3436620399584;185.51364188915767;150.13402880772443;147.73622505843724;160.489484056269;180.46347821208073;145.0427346212984;152.2202401555017;170.7718440912787;;;;;;
400;8;230.81774594583314;206.6917226238869;214.43966580958246;246.73833941617247;258.94829809685814;315.58511398926566;263.7570516442754;266.1948130274459;211.50072376239802;246.73833941617247;274.9057799304979;232.41589566874947;257.75987140260105;234.02511075636028;213.9470213365385;264.36439103562185;243.9171017219502;258.3534014046816;285.21076136507946;269.8937655172144;232.95106744040345;231.88195337772558;261.34161481541787;256.57689891684043;254.22721655872235;263.15110752834715;255.39935560783434;239.4700652508151;211.50072376239802;204.3283830621064;278.08544442808454;291.8466288236721;257.75987140260105;288.50961718568635;211.01483108851718;289.1739529985368;264.36439103562185;248.44672109694383;278.725777050505;238.9199170137345;242.23986683485333;260.1422041467649;264.36439103562185;232.41589566874947;218.42187967716725;263.7570516442754;251.32035008653247;259.54456462613547;231.88195337772558;264.36439103562185;247.87595027647916;262.5465554823915;222.4780445427044;236.18807616008147;212.96512513107268;225.56952370197416;282.598855549887;287.84680758938356;203.85896781553103;249.01880620114244;280.6556352662915;228.17854635123973;264.97312891521335;255.39935560783434;230.81774594583314;258.94829809685814;212.96512513107268;283.90180477109226;250.16693137303636;230.81774594583314;266.1948130274459;296.5833881427452;186.79811234513346;214.43966580958246;280.6556352662915;249.59220861540658;255.39935560783434;272.3882451720131;227.65433876444487;224.01845134194735;258.94829809685814;282.598855549887;283.2495809650177;234.56398798235475;333.4951826837323;229.23058549940114;254.22721655872235;226.60953370011526;253.06045696699857;254.22721655872235;239.4700652508151;335.80425658797634;290.5072173393252;215.92441600108754;218.42187967716725;240.0214802850993;292.51864859645656;295.2222376036896;267.4221298318544
450;8;340.47047820534823;355.6789224011468;299.3245453023246;268.6551052985083;261.94339230832657;299.3245453023246;311.2599516762814;335.80425658797634;318.50189365142256;281.9496250833612;314.13675624167104;307.7009656247064;266.8077657227987;369.0117257090382;314.13675624167104;319.23529109056983;335.032794319519;260.1422041467649;290.5072173393252;304.88309880366177;321.44563150400245;292.51864859645656;337.3525144312268;321.44563150400245;319.23529109056983;249.01880620114244;317.7701810880355;331.20198654813083;284.5555304183761;347.59166713154747;258.3534014046816;292.51864859645656;331.96462781845474;299.3245453023246;258.94829809685814;328.1689018548046;302.091037470114;299.3245453023246;287.84680758938356;318.50189365142256;293.19221579357423;333.4951826837323;306.994066649216;294.5440067217022;311.97667347925545;274.9057799304979;296.5833881427452;338.90791066626997;342.82784807816876;311.2599516762814;317.7701810880355;296.5833881427452;325.16359357324677;311.2599516762814;300.7046099258363;257.1677049508413;364.79239849526294;264.97312891521335;277.4465828783136;295.2222376036896;303.4838572720161;308.4094923390225;282.598855549887;334.2631043753249;283.90180477109226;238.9199170137345;262.5465554823915;299.3245453023246;260.1422041467649;264.97312891521335;321.44563150400245;302.091037470114;345.2015400495941;315.58511398926566;284.5555304183761;285.8675010773755;337.3525144312268;316.3117951143896;304.88309880366177;266.8077657227987;313.4150719573846;271.1381366980691;330.44109733708814;327.41498072219457;272.3882451720131;322.9276875244099;305.58513696531435;257.75987140260105;327.41498072219457;336.57749526173416;304.18267347431294;301.3970265024886;301.3970265024886;325.9123305559271;283.2495809650177;280.01086907053855;329.6819561602209;292.51864859645656;314.86010231013057
500;8;358.96626708608295;360.62131560787793;358.96626708608295;338.90791066626997;304.18267347431294;348.39204805117305;350.80426576336697;299.3245453023246;354.8618009295309;344.4084888659446;345.2015400495941;305.58513696531435;433.4725275064743;335.80425658797634;283.2495809650177;292.51864859645656;355.6789224011468;398.11002847178173;299.3245453023246;345.9964173501956;349.99834311843045;338.1293181963075;374.13938701108043;358.96626708608295;338.1293181963075;361.4516992088564;380.2117827594916;418.7727543984368;385.4950762409936;309.1196505402723;337.3525144312268;304.88309880366177;386.382735332994;364.79239849526294;340.47047820534823;336.57749526173416;414.93771329682374;372.422298162979;336.57749526173416;349.99834311843045;302.091037470114;278.725777050505;367.31816993535824;375.0008979590133;342.82784807816876;431.4831329952847;357.3188143038935;370.71308978460263;322.9276875244099;372.422298162979;304.18267347431294;376.72987568964214;382.8443158551454;306.28879167305405;369.86142946290823;354.8618009295309;349.99834311843045;394.46421267761235;342.82784807816876;389.05799523938344;349.1942719655453;397.1954276004851;325.16359357324677;387.27243839056536;337.3525144312268;398.11002847178173;317.7701810880355;318.50189365142256;394.46421267761235;295.2222376036896;349.99834311843045;310.54487643917764;351.6120441636875;321.44563150400245;331.96462781845474;381.9647857759958;331.20198654813083;382.8443158551454;358.96626708608295;373.27985526137724;382.8443158551454;379.3383005487472;337.3525144312268;319.23529109056983;381.08727629145363;360.62131560787793;405.50306030765785;363.9543401153048;351.6120441636875;410.1932624738291;426.54949972974595;335.80425658797634;;;;;;;
50;9;85.85230365953272;71.58806860780659;75.99962609905195;85.06608461890904;75.99962609905195;77.05569102752814;91.35275312046308;85.45828998891848;65.74794530956305;76.70204884940001;75.13063666512456;71.42360525536486;87.84978967784696;71.91813228785453;88.6617369735164;79.21204895542955;79.76050208051753;82.56025748784099;93.90920587301264;85.06608461890904;82.18135245311242;80.49768453938279;79.03007059816505;78.30632826816861;77.9469463702102;70.76952148581977;74.61401965051199;93.69346289903146;73.25367523717904;75.13063666512456;81.61625295647981;69.96033373619683;76.35002968948747;88.86589365874443;71.91813228785453;85.26196178592542;76.17462641229403;74.10095502346904;75.82502782400917;75.30363600242836;98.55634553585797;83.90023551197255;72.91748216796745;96.53719944346616;60.38425671338615;83.51518073358744;84.28706562247159;88.86589365874443;77.76787440525929;79.39444634461776;83.70748671638003;96.75949053895263;73.25367523717904;70.76952148581977;84.48114898371028;82.37058710017779;84.87065745167865;64.99617490345628;80.86882686115663;80.49768453938279;83.3233165462957;70.28289258796383;74.61401965051199;92.19707638088428;73.25367523717904;81.80418637886815;92.19707638088428;90.93349548795442;79.76050208051753;83.90023551197255;79.21204895542955;62.792046698452886;86.8453039596765;82.75036461945882;76.52583685851603;73.59141835689192;79.5772637306123;62.21700909771667;72.91748216796745;77.23312308554021;75.30363600242836;87.24571259169099;73.42235259482725;87.04527804082183;76.70204884940001;77.23312308554021;84.28706562247159;68.52704059086128;72.2497177582651;70.44472928177102;85.06608461890904;75.13063666512456;85.26196178592542;83.70748671638003;86.44673297753417;81.61625295647981;85.26196178592542;80.86882686115663;72.41608335620725
100;9;100.61772354471226;91.56310626602688;75.65083066354039;91.56310626602688;88.05207673504692;94.77715702038213;90.10074386061753;87.64796734623927;87.44660867258324;102.72221678143227;103.67162174218069;87.44660867258324;94.77715702038213;85.45828998891848;29.462799112557047;105.11220730055531;84.09342814000658;88.6617369735164;96.98229349236969;92.83543601596358;108.80185898389541;84.87065745167865;84.87065745167865;83.13189313954281;87.24571259169099;84.09342814000658;86.04999121148714;88.25482958793816;97.2056094823455;94.12544562691185;85.45828998891848;101.78150629043697;94.34218330463797;89.27561841403075;97.65378530006194;86.8453039596765;84.87065745167865;79.21204895542955;85.45828998891848;93.26346272832193;93.26346272832193;83.90023551197255;74.78582940118197;82.94090950069848;83.51518073358744;81.42875128425993;106.57281074536908;76.8786665943013;91.14288323117634;85.26196178592542;95.87338555888753;85.65507026646488;88.6617369735164;101.31438656056716;96.53719944346616;109.55518780649251;97.42943969022213;113.14027499953865;90.30821407077885;107.06417494602071;94.77715702038213;92.19707638088428;90.30821407077885;92.19707638088428;87.64796734623927;93.90920587301264;89.07052044475715;83.3233165462957;93.47821556368753;81.9925525455932;79.94416236366476;96.75949053895263;89.07052044475715;88.6617369735164;86.24813396809573;91.77394378063636;90.72458878313572;92.4093737048952;85.65507026646488;86.44673297753417;93.69346289903146;95.43338077220086;83.70748671638003;88.05207673504692;82.56025748784099;93.04920325689164;102.9587497887163;91.56310626602688;98.32992642291843;89.68723224473376;99.23873585928976;92.62215987470853;81.80418637886815;97.42943969022213;95.87338555888753;;;;
150;9;109.05239126123435;99.46724763957785;99.92585095768132;106.32797494975146;104.14960973171877;112.36229422235937;111.84661464128764;79.21204895542955;90.30821407077885;97.65378530006194;101.5476778317758;94.34218330463797;101.08163124269969;95.65313016290338;98.55634553585797;110.56774616084073;89.68723224473376;94.99539535941216;102.9587497887163;108.05371023835644;91.56310626602688;93.47821556368753;93.47821556368753;93.04920325689164;101.5476778317758;94.12544562691185;153.62712812636244;95.43338077220086;97.87864749865372;99.46724763957785;88.4580493090837;106.81821031140409;91.98526677962242;105.83998949201612;113.40079711762655;106.32797494975146;103.19582744802683;106.57281074536908;111.07752939570332;88.6617369735164;88.25482958793816;87.44660867258324;102.25077972077757;102.9587497887163;98.55634553585797;97.2056094823455;91.77394378063636;105.5968372484542;98.10402747551902;108.05371023835644;114.1859683433024;113.14027499953865;105.35424361240754;96.09414812530488;90.93349548795442;119.83651279733715;109.30350042597735;104.62980153088488;107.55780462860899;95.87338555888753;100.1559449215093;95.65313016290338;70.6069386283604;98.10402747551902;105.35424361240754;104.62980153088488;93.04920325689164;99.46724763957785;112.1041579161951;102.48622717491455;109.30350042597735;102.01587317350378;90.30821407077885;96.53719944346616;88.05207673504692;96.09414812530488;98.32992642291843;106.0837016293693;103.19582744802683;100.61772354471226;100.84941064689724;98.32992642291843;117.92259333504816;117.651683036647;105.5968372484542;103.9103408939769;101.08163124269969;104.87072703252481;90.51616201160321;106.0837016293693;86.24813396809573;107.55780462860899;88.05207673504692;98.10402747551902;112.62102492532209;102.9587497887163;48.64399753891329;93.69346289903146;
200;9;156.48003352402927;140.4467510041707;138.84086491082343;164.98068732334383;158.2899409304989;149.44499826045774;144.37707024389624;153.62712812636244;149.1016697436037;152.5707496392494;154.69082083006467;160.12078241236603;153.9808771765164;155.40403774715355;143.05489254083338;144.70951967574905;153.62712812636244;142.72624437825547;148.4173771424014;146.04699018750796;145.37671684325215;159.019751937195;138.84086491082343;134.750971650153;155.04701918906255;168.0444319830006;157.56347934485905;146.04699018750796;153.27419176407454;149.44499826045774;145.37671684325215;143.05489254083338;145.711468108377;159.38591829654547;167.27320278297256;158.2899409304989;168.43137899504623;153.62712812636244;161.6006907506438;141.4191846239604;145.37671684325215;171.55920411377264;142.72624437825547;161.6006907506438;147.05819907850767;167.27320278297256;153.27419176407454;129.88226945076727;142.3983512378432;167.27320278297256;141.4191846239604;161.2294362682334;145.37671684325215;163.84623892869473;163.46982562039878;152.2202401555017;130.78155608093476;161.97280010108508;163.84623892869473;145.0427346212984;153.62712812636244;137.25334072422285;135.37225397356013;151.52163507434625;158.2899409304989;162.34576628801665;185.51364188915767;156.84035180832117;155.7618783929666;150.47973448311032;143.05489254083338;137.8861604610773;155.7618783929666;160.489484056269;150.13402880772443;149.78911734170106;148.4173771424014;166.12299047968008;157.2014997784399;163.0942770678616;167.65837392639204;147.39682220370585;158.2899409304989;162.71959128443044;164.60166778205706;139.16056641591413;146.04699018750796;139.48100408072568;164.98068732334383;143.3842974641264;162.34576628801665;157.92629242245135;158.2899409304989;150.13402880772443;141.74482308927838;155.40403774715355;141.09429426645892;142.72624437825547;160.489484056269
250;9;127.22134208574965;134.1325406623339;124.90187393789093;122.62469376153705;118.19412744424307;131.99029808444726;135.68396849198137;120.38903057281587;125.18947886683053;127.22134208574965;101.78150629043697;106.32797494975146;121.22258734750707;131.0826998424925;126.92906924156685;138.84086491082343;120.94409578467344;128.6928323718675;109.05239126123435;127.80790832738843;122.62469376153705;152.5707496392494;135.68396849198137;114.97657598449999;113.66191912619567;145.0427346212984;134.750971650153;148.07640943814368;143.71446089068743;156.48003352402927;127.51428793112879;126.63746785245633;96.53719944346616;123.19006671368945;98.10402747551902;145.711468108377;131.3845370318381;116.30643866255794;113.40079711762655;155.40403774715355;148.75912997493032;140.77015029810312;166.12299047968008;148.75912997493032;149.44499826045774;122.06191555248;145.37671684325215;118.73907284398597;122.62469376153705;104.38942952113904;132.9041804094259;119.83651279733715;128.98916653998216;126.63746785245633;129.88226945076727;149.78911734170106;131.3845370318381;127.22134208574965;131.99029808444726;125.18947886683053;117.38139511592345;136.62342527317932;115.77265768219846;139.80217960037407;122.342981059681;135.99640077891235;130.18134247263782;151.8705359171794;153.62712812636244;121.78149575309698;129.88226945076727;133.21021182558732;132.9041804094259;137.5693867214618;110.56774616084073;139.80217960037407;129.28618306108862;134.44140055858222;113.92364240658203;131.99029808444726;146.38328485555763;121.78149575309698;121.22258734750707;123.47372995481003;119.83651279733715;180.46347821208073;126.05627327270784;125.76667700754922;117.92259333504816;149.1016697436037;136.30955248712056;151.52163507434625;146.04699018750796;125.18947886683053;120.94409578467344;132.59885205668874;;;
300;9;119.01248701729637;161.6006907506438;156.84035180832117;120.94409578467344;131.687069245691;146.04699018750796;145.711468108377;133.51694792407994;138.84086491082343;115.50668655357624;119.01248701729637;150.82623619664253;143.71446089068743;126.05627327270784;193.8003335433133;153.62712812636244;175.5507931209749;138.20366361880318;121.22258734750707;127.51428793112879;140.4467510041707;172.74705599836088;131.0826998424925;157.56347934485905;144.37707024389624;111.07752939570332;156.84035180832117;124.04301747004386;150.13402880772443;125.47774604840528;165.3605796128513;166.88891651518585;152.5707496392494;128.10220482778118;163.0942770678616;173.14483149362397;147.73622505843724;155.40403774715355;164.98068732334383;181.71298204255672;134.1325406623339;137.8861604610773;175.5507931209749;126.34653637584607;175.1474902728613;142.72624437825547;135.99640077891235;130.4811041541137;138.52189787423194;124.90187393789093;153.9808771765164;172.74705599836088;137.25334072422285;140.1240946738786;123.47372995481003;152.9220662226185;151.8705359171794;163.0942770678616;154.69082083006467;156.48003352402927;157.2014997784399;151.8705359171794;139.16056641591413;148.75912997493032;137.5693867214618;143.05489254083338;143.05489254083338;148.4173771424014;141.4191846239604;182.1314029007877;152.5707496392494;126.34653637584607;163.84623892869473;114.1859683433024;135.0612555746781;185.94081432549268;148.4173771424014;153.62712812636244;145.37671684325215;129.58388350640496;141.4191846239604;153.27419176407454;146.38328485555763;171.55920411377264;144.70951967574905;163.0942770678616;144.37707024389624;135.99640077891235;156.84035180832117;139.16056641591413;133.51694792407994;151.52163507434625;151.17353578131596;121.78149575309698;134.44140055858222;133.82439032753845;137.5693867214618;148.75912997493032;127.80790832738843
350;9;147.05819907850767;146.04699018750796;143.05489254083338;163.46982562039878;134.44140055858222;171.55920411377264;194.69386863271845;169.2079480779645;149.44499826045774;181.71298204255672;155.7618783929666;151.8705359171794;175.5507931209749;168.0444319830006;184.66223886473054;141.09429426645892;179.63525259166943;176.3601869479027;155.7618783929666;188.52458457359268;176.3601869479027;178.40003574761784;173.9431324029159;120.11245398749564;163.46982562039878;174.74511395537968;178.40003574761784;178.81082805990556;145.0427346212984;166.50551309015668;147.73622505843724;135.68396849198137;139.80217960037407;172.35019433542686;139.16056641591413;138.52189787423194;159.019751937195;143.05489254083338;159.019751937195;135.37225397356013;131.0826998424925;145.0427346212984;173.9431324029159;146.38328485555763;165.74134666021052;144.70951967574905;209.0823974672399;173.14483149362397;145.37671684325215;176.3601869479027;191.1442580133571;164.98068732334383;173.54352292544948;169.2079480779645;159.75292780777542;157.2014997784399;175.95502463319346;154.3354407858697;168.81921700947953;172.74705599836088;152.9220662226185;140.1240946738786;150.47973448311032;168.43137899504623;180.04888917235328;160.85903468991685;142.3983512378432;147.73622505843724;146.72035389152555;170.7718440912787;155.04701918906255;177.58128016475786;153.62712812636244;166.50551309015668;156.1205430194796;191.58439577118196;147.73622505843724;170.7718440912787;165.74134666021052;173.14483149362397;157.92629242245135;163.46982562039878;169.9880976073776;151.52163507434625;141.4191846239604;129.88226945076727;173.54352292544948;165.74134666021052;151.17353578131596;142.071211385041;160.489484056269;162.71959128443044;124.61492974015573;142.3983512378432;170.7718440912787;146.38328485555763;147.73622505843724;160.489484056269;145.711468108377
400;9;237.82340929672839;219.93420215936857;251.8990521439864;236.73193393193665;246.73833941617247;234.56398798235475;255.9874501752332;298.63688995492015;265.5832685032748;258.3534014046816;273.6441173913884;248.44672109694383;184.23800377271442;212.4758682044176;268.6551052985083;243.9171017219502;317.7701810880355;267.4221298318544;309.1196505402723;254.22721655872235;289.1739529985368;264.36439103562185;262.5465554823915;236.73193393193665;294.5440067217022;202.92337008812265;231.88195337772558;234.02511075636028;264.97312891521335;242.7976597445259;243.35673705438484;235.10410605239272;220.94822996518673;266.1948130274459;236.73193393193665;258.3534014046816;246.17149335836635;264.36439103562185;271.1381366980691;228.70396100307693;263.7570516442754;201.9920662267969;264.97312891521335;292.51864859645656;288.50961718568635;232.41589566874947;221.45699575047882;271.76247212298546;240.57416503357393;272.3882451720131;231.34923774277578;250.16693137303636;264.97312891521335;247.87595027647916;245.04170499434795;263.7570516442754;546.8247791725929;291.8466288236721;235.64546782369993;291.17615292023476;251.32035008653247;294.5440067217022;204.79887920630472;236.18807616008147;222.4780445427044;214.43966580958246;301.3970265024886;234.02511075636028;256.57689891684043;268.0379086046006;263.15110752834715;232.41589566874947;239.4700652508151;285.8675010773755;283.90180477109226;256.57689891684043;242.23986683485333;253.06045696699857;205.27045873705163;271.76247212298546;239.4700652508151;212.96512513107268;229.7584226260572;253.64316587639095;249.01880620114244;257.75987140260105;289.839818542273;267.4221298318544;236.73193393193665;240.57416503357393;258.94829809685814;232.95106744040345;249.59220861540658;271.76247212298546;204.79887920630472;218.92482816947444;274.274223205303;237.27704401627443;281.3018861310095
450;9;300.0137840772717;316.3117951143896;287.18552070336415;323.67127600466995;267.4221298318544;301.3970265024886;300.0137840772717;365.6323866278597;342.040250112449;354.0465566776694;306.28879167305405;312.6950456395597;306.994066649216;363.9543401153048;317.7701810880355;261.34161481541787;266.8077657227987;314.13675624167104;348.39204805117305;285.21076136507946;302.78664650003196;314.13675624167104;305.58513696531435;288.50961718568635;311.97667347925545;375.0008979590133;293.86733397819717;349.1942719655453;278.725777050505;274.9057799304979;274.9057799304979;320.70715612377506;334.2631043753249;302.78664650003196;346.79312497265164;306.994066649216;277.4465828783136;315.58511398926566;340.47047820534823;323.67127600466995;344.4084888659446;317.04014952964735;310.54487643917764;304.18267347431294;322.18580733237013;328.1689018548046;262.5465554823915;310.54487643917764;309.8314439851943;268.0379086046006;317.04014952964735;295.2222376036896;291.17615292023476;279.367584132936;278.08544442808454;271.1381366980691;317.04014952964735;358.1415934100561;300.0137840772717;345.2015400495941;309.8314439851943;273.6441173913884;281.9496250833612;318.50189365142256;305.58513696531435;327.41498072219457;311.97667347925545;302.091037470114;292.51864859645656;264.36439103562185;274.274223205303;270.5152355945282;297.2663150003028;309.1196505402723;310.54487643917764;280.6556352662915;283.2495809650177;275.5387909079098;300.7046099258363;312.6950456395597;314.86010231013057;295.2222376036896;288.50961718568635;283.90180477109226;337.3525144312268;306.994066649216;325.9123305559271;277.4465828783136;278.725777050505;359.79283969449995;341.25446154044994;291.8466288236721;294.5440067217022;289.1739529985368;293.86733397819717;269.2737231785496;314.13675624167104;;
