distance;spb;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
450;16;384.60945641884547;367.31816993535824;354.8618009295309;376.72987568964214;370.71308978460263;350.80426576336697;376.72987568964214;375.0008979590133;376.72987568964214;474.1522252837146;380.2117827594916;352.4216825925416;363.11820705465465;382.8443158551454;381.08727629145363;281.9496250833612;373.27985526137724;379.3383005487472;357.3188143038935;361.4516992088564;368.16397402805757;356.49792541509163;397.1954276004851;399.0267353460573;384.60945641884547;381.9647857759958;372.422298162979;354.0465566776694;379.3383005487472;312.6950456395597;363.11820705465465;375.8643926625708;357.3188143038935;368.16397402805757;361.4516992088564;389.95385847623;356.49792541509163;371.5667111794065;325.9123305559271;362.2839948901666;366.4743089566345;379.3383005487472;381.9647857759958;388.1641901202389;373.27985526137724;377.59735161863443;377.59735161863443;374.13938701108043;376.72987568964214;348.39204805117305;349.99834311843045;385.4950762409936;399.94555307269343;366.4743089566345;261.34161481541787;379.3383005487472;367.31816993535824;386.382735332994;381.08727629145363;239.4700652508151;358.96626708608295;263.15110752834715;409.250902099993;391.75177827041654;368.16397402805757;365.6323866278597;381.08727629145363;373.27985526137724;366.4743089566345;360.62131560787793;358.96626708608295;367.31816993535824;351.6120441636875;376.72987568964214;284.5555304183761;362.2839948901666;368.16397402805757;389.05799523938344;376.72987568964214;375.0008979590133;384.60945641884547;370.71308978460263;365.6323866278597;372.422298162979;329.6819561602209;390.8517845698973;366.4743089566345;355.6789224011468;381.9647857759958;381.08727629145363;385.4950762409936;385.4950762409936;363.11820705465465;339.6882959598702;349.99834311843045;396.28292789392685;389.05799523938344;391.75177827041654;383.7258711816188;360.62131560787793
500;16;393.55798754684844;361.4516992088564;367.31816993535824;391.75177827041654;397.1954276004851;562.1273471207604;400.866486512238;371.5667111794065;383.7258711816188;468.7307081658843;368.16397402805757;397.1954276004851;375.0008979590133;394.46421267761235;389.05799523938344;370.71308978460263;378.46682503849723;401.78954053643093;391.75177827041654;392.65384433875624;358.1415934100561;408.3107066643835;648.2837073521225;389.95385847623;355.6789224011468;359.79283969449995;397.1954276004851;369.86142946290823;393.55798754684844;404.57147500272475;369.86142946290823;386.382735332994;402.7147200282304;367.31816993535824;386.382735332994;379.3383005487472;363.11820705465465;374.13938701108043;393.55798754684844;405.50306030765785;377.59735161863443;381.08727629145363;366.4743089566345;388.1641901202389;363.11820705465465;603.6704403856961;392.65384433875624;365.6323866278597;379.3383005487472;367.31816993535824;406.43679072472565;406.43679072472565;405.50306030765785;388.1641901202389;372.422298162979;385.4950762409936;375.8643926625708;415.89316838956665;385.4950762409936;283.2495809650177;372.422298162979;374.13938701108043;387.27243839056536;387.27243839056536;431.4831329952847;382.8443158551454;381.08727629145363;390.8517845698973;400.866486512238;384.60945641884547;387.27243839056536;364.79239849526294;404.57147500272475;281.9496250833612;515.083189446699;388.1641901202389;393.55798754684844;384.60945641884547;402.7147200282304;353.23318533291837;371.5667111794065;401.78954053643093;399.94555307269343;407.3726711933644;404.57147500272475;386.382735332994;379.3383005487472;356.49792541509163;385.4950762409936;415.89316838956665;386.382735332994;405.50306030765785;470.8918362071546;368.16397402805757;322.9276875244099;371.5667111794065;394.46421267761235;374.13938701108043;378.46682503849723;355.6789224011468
50;17;90.10074386061753;89.07052044475715;88.05207673504692;88.4580493090837;91.56310626602688;92.62215987470853;91.14288323117634;86.8453039596765;89.48118865153393;90.10074386061753;90.72458878313572;82.37058710017779;86.44673297753417;90.51616201160321;90.93349548795442;91.56310626602688;86.8453039596765;89.48118865153393;90.51616201160321;90.30821407077885;97.65378530006194;90.72458878313572;85.06608461890904;91.98526677962242;84.67567925042412;89.48118865153393;87.44660867258324;88.6617369735164;91.98526677962242;94.99539535941216;90.72458878313572;89.68723224473376;89.27561841403075;89.07052044475715;87.24571259169099;84.67567925042412;89.68723224473376;91.35275312046308;96.31541902998988;88.86589365874443;91.77394378063636;93.47821556368753;90.51616201160321;88.86589365874443;86.24813396809573;88.25482958793816;88.4580493090837;89.07052044475715;90.72458878313572;91.98526677962242;90.10074386061753;89.68723224473376;91.98526677962242;91.56310626602688;71.2595197339615;86.44673297753417;89.27561841403075;86.04999121148714;90.93349548795442;88.05207673504692;89.07052044475715;88.86589365874443;88.6617369735164;94.34218330463797;79.76050208051753;90.10074386061753;90.51616201160321;94.34218330463797;91.35275312046308;86.44673297753417;94.12544562691185;86.04999121148714;87.04527804082183;82.18135245311242;89.27561841403075;96.75949053895263;103.67162174218069;86.64578929039162;97.2056094823455;91.98526677962242;94.34218330463797;92.83543601596358;91.35275312046308;94.12544562691185;93.69346289903146;91.35275312046308;90.51616201160321;90.30821407077885;92.83543601596358;89.48118865153393;90.51616201160321;97.65378530006194;90.10074386061753;70.12142769082233;90.51616201160321;92.4093737048952;93.47821556368753;89.89375028360132;91.14288323117634;93.69346289903146
100;17;116.57425133799784;116.30643866255794;116.57425133799784;112.62102492532209;116.0392412484498;109.55518780649251;115.50668655357624;118.73907284398597;109.30350042597735;111.58966303523249;122.90705514830907;123.75804637224999;114.1859683433024;116.30643866255794;111.07752939570332;113.40079711762655;114.71243373975977;118.73907284398597;118.19412744424307;100.3865687105195;120.94409578467344;117.38139511592345;124.04301747004386;119.01248701729637;119.01248701729637;114.71243373975977;112.88035139376932;112.1041579161951;102.01587317350378;110.56774616084073;122.342981059681;116.84268069149917;111.58966303523249;113.92364240658203;102.72221678143227;122.06191555248;146.72035389152555;125.47774604840528;116.84268069149917;110.06030254361242;120.66624401638853;112.36229422235937;110.8223446530412;117.651683036647;117.38139511592345;107.80547228788281;122.90705514830907;117.11172814305381;120.66624401638853;115.77265768219846;115.77265768219846;102.01587317350378;113.66191912619567;88.05207673504692;113.92364240658203;109.05239126123435;118.46628680064781;133.51694792407994;120.94409578467344;114.44889832406156;122.62469376153705;114.97657598449999;113.14027499953865;126.05627327270784;119.83651279733715;113.40079711762655;118.46628680064781;106.57281074536908;131.99029808444726;118.19412744424307;121.22258734750707;124.90187393789093;122.62469376153705;120.38903057281587;112.88035139376932;118.46628680064781;112.88035139376932;159.75292780777542;117.38139511592345;116.57425133799784;79.39444634461776;108.55190226864423;119.28653076694064;115.77265768219846;124.32864475568945;85.45828998891848;107.3107059503725;114.71243373975977;122.342981059681;117.651683036647;110.56774616084073;96.75949053895263;116.30643866255794;117.11172814305381;114.71243373975977;117.11172814305381;189.39379531462785;116.84268069149917;117.92259333504816;116.30643866255794
150;17;136.62342527317932;156.84035180832117;138.84086491082343;135.99640077891235;169.5975742568894;222.99033295098835;132.9041804094259;137.25334072422285;137.25334072422285;143.71446089068743;120.66624401638853;130.18134247263782;96.09414812530488;131.0826998424925;130.4811041541137;138.84086491082343;128.98916653998216;141.74482308927838;152.2202401555017;139.16056641591413;128.39717898913622;105.35424361240754;136.30955248712056;128.98916653998216;134.750971650153;146.04699018750796;135.68396849198137;138.84086491082343;165.3605796128513;153.9808771765164;117.11172814305381;139.48100408072568;135.0612555746781;191.58439577118196;174.74511395537968;129.28618306108862;127.80790832738843;132.29422515218823;143.05489254083338;122.342981059681;128.6928323718675;142.3983512378432;107.55780462860899;115.77265768219846;181.71298204255672;130.78155608093476;226.0889306955594;185.94081432549268;107.06417494602071;139.16056641591413;154.3354407858697;152.2202401555017;206.21687794256277;182.5507872345648;149.78911734170106;128.98916653998216;140.77015029810312;118.46628680064781;182.97113726243202;138.20366361880318;130.78155608093476;137.8861604610773;140.4467510041707;128.98916653998216;134.44140055858222;146.72035389152555;136.30955248712056;140.1240946738786;135.68396849198137;143.3842974641264;153.27419176407454;137.8861604610773;112.36229422235937;136.62342527317932;134.1325406623339;95.65313016290338;120.38903057281587;135.0612555746781;132.29422515218823;106.81821031140409;197.85380918207326;162.34576628801665;99.69628560183793;149.44499826045774;143.3842974641264;202.92337008812265;137.5693867214618;128.98916653998216;147.73622505843724;207.16766070490561;159.019751937195;133.21021182558732;108.80185898389541;131.0826998424925;126.34653637584607;161.2294362682334;130.4811041541137;108.3025197932092;146.72035389152555;84.28706562247159
200;17;298.63688995492015;281.9496250833612;235.64546782369993;319.23529109056983;311.97667347925545;293.19221579357423;379.3383005487472;291.8466288236721;238.3710326635721;290.5072173393252;322.18580733237013;329.6819561602209;504.5305639046976;476.3383497514306;399.94555307269343;278.08544442808454;550.6109173039458;309.8314439851943;287.18552070336415;319.97037728515147;300.7046099258363;299.3245453023246;291.17615292023476;292.51864859645656;300.7046099258363;302.091037470114;433.4725275064743;325.9123305559271;288.50961718568635;225.56952370197416;321.44563150400245;251.32035008653247;295.2222376036896;304.88309880366177;479.63644972442125;217.4194463948251;283.90180477109226;288.50961718568635;285.21076136507946;219.93420215936857;313.4150719573846;293.86733397819717;293.19221579357423;229.7584226260572;293.86733397819717;506.8567506262777;309.8314439851943;313.4150719573846;314.86010231013057;284.5555304183761;289.1739529985368;362.2839948901666;286.52575302941904;237.27704401627443;215.92441600108754;210.04639198313274;369.0117257090382;234.56398798235475;302.091037470114;300.7046099258363;300.7046099258363;372.422298162979;273.6441173913884;352.4216825925416;382.8443158551454;292.51864859645656;287.18552070336415;300.7046099258363;286.52575302941904;345.2015400495941;302.78664650003196;302.091037470114;282.598855549887;288.50961718568635;281.9496250833612;344.4084888659446;289.839818542273;297.2663150003028;300.0137840772717;318.50189365142256;293.86733397819717;297.2663150003028;324.4165767067347;278.725777050505;302.78664650003196;314.86010231013057;264.36439103562185;285.8675010773755;289.1739529985368;285.21076136507946;366.4743089566345;274.9057799304979;319.23529109056983;305.58513696531435;292.51864859645656;298.63688995492015;230.81774594583314;286.52575302941904;272.3882451720131;291.8466288236721
250;17;280.6556352662915;297.95081439736;295.9020302120025;277.4465828783136;287.18552070336415;232.95106744040345;285.21076136507946;289.839818542273;300.0137840772717;281.3018861310095;294.5440067217022;288.50961718568635;282.598855549887;335.032794319519;318.50189365142256;314.86010231013057;301.3970265024886;417.8106838685425;279.367584132936;301.3970265024886;233.48747152374744;306.994066649216;206.6917226238869;328.9245590016707;287.84680758938356;289.839818542273;287.84680758938356;283.2495809650177;294.5440067217022;285.8675010773755;293.86733397819717;305.58513696531435;300.0137840772717;268.0379086046006;273.01545915549303;477.4351888372844;295.9020302120025;306.994066649216;294.5440067217022;306.994066649216;279.367584132936;279.367584132936;308.4094923390225;285.8675010773755;276.1732594861681;297.95081439736;298.63688995492015;286.52575302941904;288.50961718568635;290.5072173393252;320.70715612377506;283.90180477109226;277.4465828783136;291.8466288236721;298.63688995492015;315.58511398926566;367.31816993535824;315.58511398926566;302.78664650003196;293.86733397819717;289.1739529985368;309.8314439851943;290.5072173393252;285.8675010773755;291.17615292023476;292.51864859645656;311.2599516762814;307.7009656247064;288.50961718568635;310.54487643917764;306.994066649216;285.21076136507946;295.9020302120025;295.9020302120025;287.18552070336415;293.19221579357423;308.4094923390225;291.8466288236721;308.4094923390225;295.2222376036896;288.50961718568635;276.1732594861681;309.8314439851943;301.3970265024886;311.97667347925545;304.18267347431294;293.86733397819717;303.4838572720161;343.61725960400435;301.3970265024886;300.0137840772717;284.5555304183761;302.78664650003196;311.2599516762814;289.839818542273;295.9020302120025;288.50961718568635;302.091037470114;283.90180477109226;314.13675624167104
300;17;329.6819561602209;203.85896781553103;355.6789224011468;389.95385847623;331.20198654813083;219.93420215936857;406.43679072472565;360.62131560787793;317.7701810880355;321.44563150400245;360.62131560787793;338.90791066626997;343.61725960400435;321.44563150400245;321.44563150400245;324.4165767067347;346.79312497265164;477.4351888372844;276.1732594861681;294.5440067217022;170.7718440912787;306.994066649216;269.2737231785496;502.2150530686748;303.4838572720161;309.8314439851943;323.67127600466995;322.18580733237013;191.1442580133571;304.88309880366177;323.67127600466995;305.58513696531435;205.27045873705163;317.7701810880355;317.04014952964735;207.64469470333262;296.5833881427452;349.99834311843045;235.64546782369993;316.3117951143896;314.13675624167104;325.9123305559271;329.6819561602209;311.2599516762814;274.274223205303;407.3726711933644;373.27985526137724;301.3970265024886;325.9123305559271;311.2599516762814;382.8443158551454;320.70715612377506;198.3093966679627;328.1689018548046;326.6627916155961;334.2631043753249;336.57749526173416;263.7570516442754;311.2599516762814;323.67127600466995;354.0465566776694;260.74121982026094;455.9706395660546;322.18580733237013;306.994066649216;321.44563150400245;411.13779277098024;399.94555307269343;337.3525144312268;332.729025182434;377.59735161863443;374.13938701108043;274.274223205303;349.99834311843045;337.3525144312268;390.8517845698973;192.0255470109072;302.78664650003196;403.64202988183786;226.0889306955594;360.62131560787793;367.31816993535824;330.44109733708814;322.18580733237013;256.57689891684043;358.1415934100561;258.3534014046816;530.716733601557;256.57689891684043;466.5794984838883;338.90791066626997;309.1196505402723;321.44563150400245;422.64324067598795;410.1932624738291;322.18580733237013;247.87595027647916;322.9276875244099;444.57929056743217;237.82340929672839
350;17;306.28879167305405;311.97667347925545;295.2222376036896;283.90180477109226;243.35673705438484;367.31816993535824;304.88309880366177;296.5833881427452;297.2663150003028;314.13675624167104;312.6950456395597;322.9276875244099;302.78664650003196;313.4150719573846;304.88309880366177;328.1689018548046;459.12771636833594;316.3117951143896;295.9020302120025;237.27704401627443;301.3970265024886;311.97667347925545;312.6950456395597;314.86010231013057;349.1942719655453;477.4351888372844;325.9123305559271;293.86733397819717;318.50189365142256;322.18580733237013;308.4094923390225;309.1196505402723;198.76603321102291;377.59735161863443;322.9276875244099;300.7046099258363;487.42109480377866;328.1689018548046;311.97667347925545;306.994066649216;309.8314439851943;304.88309880366177;314.86010231013057;308.4094923390225;301.3970265024886;313.4150719573846;317.04014952964735;317.04014952964735;317.04014952964735;511.54134884184504;306.28879167305405;311.2599516762814;317.04014952964735;325.16359357324677;309.8314439851943;307.7009656247064;301.3970265024886;308.4094923390225;308.4094923390225;300.0137840772717;294.5440067217022;314.13675624167104;305.58513696531435;323.67127600466995;292.51864859645656;302.091037470114;389.05799523938344;309.1196505402723;297.2663150003028;305.58513696531435;314.13675624167104;306.994066649216;312.6950456395597;300.7046099258363;206.21687794256277;315.58511398926566;446.6290661734999;317.7701810880355;315.58511398926566;298.63688995492015;313.4150719573846;311.2599516762814;311.97667347925545;319.23529109056983;322.9276875244099;311.97667347925545;319.97037728515147;300.0137840772717;247.87595027647916;328.9245590016707;306.28879167305405;296.5833881427452;324.4165767067347;291.8466288236721;306.28879167305405;259.54456462613547;214.9334446689586;465.5075987945472;279.367584132936;310.54487643917764
400;17;334.2631043753249;345.9964173501956;334.2631043753249;333.4951826837323;306.994066649216;347.59166713154747;201.9920662267969;204.79887920630472;344.4084888659446;316.3117951143896;360.62131560787793;365.6323866278597;380.2117827594916;323.67127600466995;577.858148380086;333.4951826837323;354.8618009295309;335.032794319519;396.28292789392685;362.2839948901666;352.4216825925416;367.31816993535824;221.45699575047882;357.3188143038935;358.1415934100561;331.96462781845474;336.57749526173416;354.8618009295309;390.8517845698973;375.0008979590133;421.67227825724734;548.0839236257382;431.4831329952847;325.16359357324677;273.6441173913884;346.79312497265164;519.8438201124033;554.423270125078;322.9276875244099;325.16359357324677;358.1415934100561;328.1689018548046;263.7570516442754;433.4725275064743;271.1381366980691;346.79312497265164;342.82784807816876;569.9384773473473;358.96626708608295;278.725777050505;630.6357392675618;274.274223205303;362.2839948901666;355.6789224011468;325.9123305559271;223.5038009786536;346.79312497265164;332.729025182434;361.4516992088564;348.39204805117305;221.45699575047882;337.3525144312268;358.1415934100561;389.95385847623;381.9647857759958;250.7429775143165;363.11820705465465;340.47047820534823;360.62131560787793;375.0008979590133;328.1689018548046;355.6789224011468;355.6789224011468;362.2839948901666;290.5072173393252;399.0267353460573;328.1689018548046;495.33208703428875;418.7727543984368;342.040250112449;543.0646754722676;319.97037728515147;333.4951826837323;399.94555307269343;291.17615292023476;349.99834311843045;358.96626708608295;340.47047820534823;321.44563150400245;331.96462781845474;360.62131560787793;393.55798754684844;351.6120441636875;284.5555304183761;362.2839948901666;249.01880620114244;370.71308978460263;474.1522252837146;368.16397402805757;342.82784807816876
450;17;394.46421267761235;445.6029997500121;254.81261210362217;307.7009656247064;392.65384433875624;381.9647857759958;389.05799523938344;262.5465554823915;389.05799523938344;354.8618009295309;379.3383005487472;373.27985526137724;369.86142946290823;452.8352716120527;399.94555307269343;378.46682503849723;449.7214632308695;269.2737231785496;498.7616969821788;380.2117827594916;254.22721655872235;362.2839948901666;355.6789224011468;391.75177827041654;369.86142946290823;364.79239849526294;369.0117257090382;371.5667111794065;369.86142946290823;375.8643926625708;345.2015400495941;361.4516992088564;411.13779277098024;306.28879167305405;454.9231122132933;219.42893477463318;358.1415934100561;379.3383005487472;392.65384433875624;428.5161472499453;306.994066649216;380.2117827594916;368.16397402805757;471.97613389477726;375.8643926625708;306.28879167305405;264.97312891521335;490.7959301502213;261.34161481541787;285.8675010773755;329.6819561602209;274.9057799304979;389.95385847623;381.08727629145363;411.13779277098024;383.7258711816188;347.59166713154747;424.5918780128764;369.86142946290823;372.422298162979;370.71308978460263;543.0646754722676;375.8643926625708;370.71308978460263;616.2966489128142;358.1415934100561;346.79312497265164;342.82784807816876;369.86142946290823;384.60945641884547;385.4950762409936;351.6120441636875;386.382735332994;389.05799523938344;383.7258711816188;373.27985526137724;324.4165767067347;383.7258711816188;341.25446154044994;377.59735161863443;369.0117257090382;356.49792541509163;350.80426576336697;295.2222376036896;368.16397402805757;367.31816993535824;420.703546485842;658.8055485828419;349.99834311843045;459.12771636833594;428.5161472499453;348.39204805117305;640.8711486226616;355.6789224011468;352.4216825925416;327.41498072219457;509.19366245561287;295.2222376036896;364.79239849526294;404.57147500272475
500;17;376.72987568964214;370.71308978460263;362.2839948901666;390.8517845698973;367.31816993535824;412.0844979880139;393.55798754684844;367.31816993535824;405.50306030765785;428.5161472499453;553.149561929708;396.28292789392685;377.59735161863443;299.3245453023246;376.72987568964214;479.63644972442125;460.184925440363;361.4516992088564;467.6538663798645;372.422298162979;375.0008979590133;569.9384773473473;405.50306030765785;373.27985526137724;379.3383005487472;393.55798754684844;389.05799523938344;395.3725245249812;377.59735161863443;380.2117827594916;572.5662335487999;379.3383005487472;384.60945641884547;397.1954276004851;271.1381366980691;254.22721655872235;389.95385847623;397.1954276004851;513.8998594621052;385.4950762409936;392.65384433875624;312.6950456395597;379.3383005487472;375.8643926625708;374.13938701108043;384.60945641884547;370.71308978460263;389.05799523938344;274.9057799304979;419.73704023717846;378.46682503849723;448.6882924672728;381.08727629145363;354.0465566776694;304.88309880366177;369.86142946290823;396.28292789392685;385.4950762409936;397.1954276004851;399.94555307269343;363.11820705465465;384.60945641884547;369.86142946290823;389.05799523938344;264.36439103562185;375.0008979590133;376.72987568964214;381.9647857759958;399.94555307269343;388.1641901202389;373.27985526137724;395.3725245249812;369.0117257090382;366.4743089566345;387.27243839056536;383.7258711816188;397.1954276004851;373.27985526137724;530.716733601557;383.7258711816188;522.2406100754972;397.1954276004851;368.16397402805757;387.27243839056536;367.31816993535824;389.95385847623;350.80426576336697;393.55798754684844;402.7147200282304;317.7701810880355;314.86010231013057;396.28292789392685;337.3525144312268;406.43679072472565;381.9647857759958;392.65384433875624;385.4950762409936;360.62131560787793;381.08727629145363;382.8443158551454
50;18;92.83543601596358;90.30821407077885;93.90920587301264;94.99539535941216;94.34218330463797;91.14288323117634;91.56310626602688;92.62215987470853;86.24813396809573;89.48118865153393;93.26346272832193;91.56310626602688;94.12544562691185;91.77394378063636;83.70748671638003;94.77715702038213;88.86589365874443;88.6617369735164;88.05207673504692;88.25482958793816;91.56310626602688;93.26346272832193;91.98526677962242;92.62215987470853;89.48118865153393;89.07052044475715;94.77715702038213;91.35275312046308;87.44660867258324;93.26346272832193;91.56310626602688;91.98526677962242;89.89375028360132;90.93349548795442;89.68723224473376;90.51616201160321;90.10074386061753;97.2056094823455;91.98526677962242;84.67567925042412;89.68723224473376;88.6617369735164;90.93349548795442;93.26346272832193;91.56310626602688;90.72458878313572;94.12544562691185;90.93349548795442;91.14288323117634;95.87338555888753;84.09342814000658;96.31541902998988;89.68723224473376;93.90920587301264;89.68723224473376;88.25482958793816;89.89375028360132;86.8453039596765;86.8453039596765;90.10074386061753;91.14288323117634;89.07052044475715;80.68304229352877;89.27561841403075;90.72458878313572;86.8453039596765;84.67567925042412;94.77715702038213;89.27561841403075;85.26196178592542;89.48118865153393;91.98526677962242;87.64796734623927;99.69628560183793;90.10074386061753;92.83543601596358;90.51616201160321;91.35275312046308;83.51518073358744;92.4093737048952;87.44660867258324;92.83543601596358;93.47821556368753;93.47821556368753;95.65313016290338;88.25482958793816;96.75949053895263;89.27561841403075;90.93349548795442;88.25482958793816;89.07052044475715;98.10402747551902;94.12544562691185;95.43338077220086;100.1559449215093;94.34218330463797;89.89375028360132;98.55634553585797;87.64796734623927;90.10074386061753
100;18;117.38139511592345;121.22258734750707;114.97657598449999;111.58966303523249;122.90705514830907;123.47372995481003;120.38903057281587;119.56120554261082;120.11245398749564;115.24132645559527;128.98916653998216;110.31373257227528;124.61492974015573;116.0392412484498;119.28653076694064;110.8223446530412;113.92364240658203;114.97657598449999;121.22258734750707;119.83651279733715;105.5968372484542;105.5968372484542;123.19006671368945;112.62102492532209;119.28653076694064;121.5017201781105;114.1859683433024;120.66624401638853;111.33330173875498;113.40079711762655;117.651683036647;116.84268069149917;112.36229422235937;116.57425133799784;120.11245398749564;124.04301747004386;124.04301747004386;116.0392412484498;117.92259333504816;117.92259333504816;114.1859683433024;119.01248701729637;114.71243373975977;115.24132645559527;112.36229422235937;122.342981059681;113.40079711762655;122.62469376153705;118.46628680064781;116.0392412484498;119.28653076694064;120.38903057281587;116.0392412484498;118.73907284398597;116.84268069149917;117.92259333504816;121.5017201781105;121.5017201781105;116.0392412484498;120.11245398749564;111.33330173875498;112.88035139376932;114.71243373975977;111.84661464128764;115.24132645559527;105.11220730055531;113.14027499953865;113.40079711762655;110.8223446530412;117.11172814305381;113.40079711762655;116.0392412484498;106.57281074536908;117.11172814305381;123.75804637224999;116.57425133799784;113.92364240658203;116.0392412484498;122.342981059681;116.0392412484498;126.34653637584607;112.62102492532209;109.80745473420666;117.38139511592345;114.71243373975977;110.06030254361242;116.30643866255794;116.30643866255794;119.01248701729637;112.62102492532209;119.83651279733715;113.40079711762655;115.50668655357624;118.46628680064781;116.84268069149917;116.30643866255794;124.32864475568945;128.10220482778118;116.84268069149917;
150;18;134.1325406623339;146.72035389152555;135.0612555746781;137.5693867214618;150.13402880772443;143.3842974641264;142.72624437825547;129.88226945076727;130.18134247263782;177.58128016475786;202.92337008812265;137.5693867214618;134.1325406623339;137.25334072422285;130.78155608093476;135.68396849198137;131.99029808444726;131.687069245691;126.05627327270784;133.82439032753845;126.05627327270784;134.750971650153;126.34653637584607;136.62342527317932;134.750971650153;131.0826998424925;137.25334072422285;137.25334072422285;132.9041804094259;127.51428793112879;131.0826998424925;129.28618306108862;130.18134247263782;127.80790832738843;137.25334072422285;138.20366361880318;136.30955248712056;131.99029808444726;124.90187393789093;125.76667700754922;135.99640077891235;134.750971650153;135.99640077891235;131.99029808444726;140.4467510041707;131.0826998424925;140.4467510041707;129.28618306108862;136.30955248712056;128.10220482778118;129.58388350640496;131.0826998424925;133.21021182558732;137.5693867214618;128.10220482778118;137.8861604610773;135.37225397356013;141.09429426645892;138.84086491082343;139.16056641591413;138.52189787423194;135.0612555746781;132.59885205668874;129.88226945076727;129.28618306108862;134.44140055858222;135.0612555746781;132.9041804094259;129.58388350640496;127.80790832738843;131.3845370318381;135.0612555746781;129.28618306108862;135.0612555746781;117.92259333504816;135.37225397356013;130.78155608093476;127.80790832738843;135.99640077891235;131.0826998424925;138.84086491082343;149.78911734170106;144.37707024389624;132.29422515218823;126.05627327270784;128.98916653998216;136.30955248712056;131.99029808444726;135.37225397356013;136.9380207974764;127.80790832738843;140.1240946738786;126.92906924156685;131.3845370318381;132.9041804094259;126.63746785245633;135.0612555746781;136.30955248712056;142.071211385041;
200;18;292.51864859645656;273.01545915549303;264.36439103562185;278.08544442808454;293.86733397819717;302.091037470114;289.839818542273;310.54487643917764;309.8314439851943;306.28879167305405;322.18580733237013;303.4838572720161;301.3970265024886;299.3245453023246;286.52575302941904;307.7009656247064;293.86733397819717;285.21076136507946;311.2599516762814;292.51864859645656;287.18552070336415;289.1739529985368;303.4838572720161;311.97667347925545;314.86010231013057;302.091037470114;272.3882451720131;282.598855549887;300.0137840772717;284.5555304183761;289.839818542273;294.5440067217022;285.21076136507946;285.21076136507946;276.1732594861681;306.994066649216;317.7701810880355;285.8675010773755;282.598855549887;292.51864859645656;311.97667347925545;280.6556352662915;279.367584132936;276.1732594861681;305.58513696531435;264.97312891521335;300.0137840772717;308.4094923390225;284.5555304183761;295.9020302120025;309.1196505402723;291.17615292023476;322.9276875244099;301.3970265024886;276.80918902161307;293.86733397819717;300.7046099258363;309.8314439851943;305.58513696531435;301.3970265024886;306.28879167305405;309.1196505402723;300.7046099258363;295.9020302120025;293.86733397819717;312.6950456395597;296.5833881427452;299.3245453023246;276.1732594861681;306.28879167305405;292.51864859645656;300.7046099258363;295.9020302120025;298.63688995492015;307.7009656247064;289.1739529985368;302.78664650003196;308.4094923390225;285.8675010773755;309.8314439851943;306.28879167305405;274.9057799304979;297.2663150003028;285.8675010773755;305.58513696531435;293.19221579357423;300.7046099258363;297.2663150003028;286.52575302941904;291.17615292023476;283.2495809650177;293.86733397819717;295.2222376036896;300.0137840772717;297.2663150003028;283.90180477109226;306.28879167305405;322.9276875244099;266.8077657227987;304.88309880366177
250;18;266.8077657227987;303.4838572720161;307.7009656247064;296.5833881427452;289.839818542273;281.3018861310095;266.8077657227987;314.13675624167104;299.3245453023246;297.2663150003028;310.54487643917764;280.6556352662915;290.5072173393252;300.0137840772717;312.6950456395597;311.97667347925545;285.21076136507946;276.1732594861681;287.18552070336415;297.95081439736;299.3245453023246;302.091037470114;290.5072173393252;290.5072173393252;283.90180477109226;275.5387909079098;293.19221579357423;277.4465828783136;297.95081439736;289.1739529985368;312.6950456395597;284.5555304183761;271.1381366980691;297.2663150003028;289.839818542273;308.4094923390225;302.091037470114;287.18552070336415;297.2663150003028;283.2495809650177;313.4150719573846;295.2222376036896;287.18552070336415;280.01086907053855;266.1948130274459;309.1196505402723;298.63688995492015;298.63688995492015;288.50961718568635;206.21687794256277;288.50961718568635;272.3882451720131;278.725777050505;305.58513696531435;275.5387909079098;292.51864859645656;298.63688995492015;311.97667347925545;275.5387909079098;285.8675010773755;278.08544442808454;287.18552070336415;308.4094923390225;285.8675010773755;321.44563150400245;298.63688995492015;310.54487643917764;270.5152355945282;281.3018861310095;309.1196505402723;278.725777050505;281.3018861310095;291.8466288236721;289.839818542273;272.3882451720131;285.21076136507946;281.9496250833612;294.5440067217022;283.2495809650177;292.51864859645656;277.4465828783136;284.5555304183761;279.367584132936;306.28879167305405;280.6556352662915;297.2663150003028;293.86733397819717;295.2222376036896;280.01086907053855;325.16359357324677;309.8314439851943;284.5555304183761;298.63688995492015;299.3245453023246;307.7009656247064;304.18267347431294;;;;
