distance;burst_duration;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74;_75;_76;_77;_78;_79;_80;_81;_82;_83;_84;_85;_86;_87;_88;_89;_90;_91;_92;_93;_94;_95;_96;_97;_98;_99
200;8;256.57689891684043;305.58513696531435;285.8675010773755;261.34161481541787;238.9199170137345;272.3882451720131;330.44109733708814;269.8937655172144;258.94829809685814;286.52575302941904;249.01880620114244;301.3970265024886;297.2663150003028;243.35673705438484;263.15110752834715;304.88309880366177;276.80918902161307;280.6556352662915;263.7570516442754;234.02511075636028;302.78664650003196;262.5465554823915;258.3534014046816;266.1948130274459;231.34923774277578;290.5072173393252;245.60594954833422;281.3018861310095;295.2222376036896;250.16693137303636;301.3970265024886;290.5072173393252;294.5440067217022;303.4838572720161;258.94829809685814;325.9123305559271;281.3018861310095;300.0137840772717;309.1196505402723;292.51864859645656;278.725777050505;260.1422041467649;294.5440067217022;255.9874501752332;321.44563150400245;278.725777050505;297.2663150003028;291.17615292023476;288.50961718568635;313.4150719573846;280.01086907053855;316.3117951143896;254.22721655872235;277.4465828783136;246.17149335836635;278.725777050505;258.94829809685814;289.1739529985368;277.4465828783136;302.78664650003196;291.8466288236721;261.94339230832657;294.5440067217022;355.6789224011468;244.4787567115525;285.8675010773755;301.3970265024886;280.6556352662915;287.84680758938356;307.7009656247064;225.56952370197416;278.08544442808454;319.97037728515147;269.8937655172144;277.4465828783136;266.8077657227987;262.5465554823915;279.367584132936;280.01086907053855;281.9496250833612;249.01880620114244;276.80918902161307;280.6556352662915;234.02511075636028;271.76247212298546;240.57416503357393;249.59220861540658;246.17149335836635;264.36439103562185;284.5555304183761;263.7570516442754;286.52575302941904;228.17854635123973;292.51864859645656;262.5465554823915;287.84680758938356;287.18552070336415;309.1196505402723;240.57416503357393;
250;8;276.1732594861681;285.8675010773755;384.60945641884547;276.80918902161307;346.79312497265164;369.0117257090382;385.4950762409936;317.7701810880355;354.8618009295309;341.25446154044994;320.70715612377506;293.19221579357423;344.4084888659446;304.88309880366177;298.63688995492015;253.64316587639095;367.31816993535824;299.3245453023246;313.4150719573846;300.0137840772717;329.6819561602209;369.0117257090382;292.51864859645656;328.9245590016707;327.41498072219457;254.22721655872235;338.90791066626997;306.28879167305405;316.3117951143896;313.4150719573846;314.13675624167104;325.16359357324677;275.5387909079098;324.4165767067347;338.1293181963075;308.4094923390225;291.8466288236721;296.5833881427452;360.62131560787793;293.19221579357423;331.96462781845474;301.3970265024886;343.61725960400435;274.9057799304979;328.1689018548046;347.59166713154747;309.1196505402723;355.6789224011468;326.6627916155961;371.5667111794065;362.2839948901666;377.59735161863443;257.1677049508413;345.2015400495941;304.88309880366177;285.21076136507946;348.39204805117305;370.71308978460263;314.86010231013057;309.8314439851943;271.1381366980691;337.3525144312268;314.86010231013057;317.04014952964735;336.57749526173416;297.95081439736;377.59735161863443;299.3245453023246;361.4516992088564;362.2839948901666;282.598855549887;350.80426576336697;322.9276875244099;346.79312497265164;268.6551052985083;335.032794319519;322.18580733237013;278.725777050505;306.28879167305405;338.1293181963075;316.3117951143896;274.274223205303;293.86733397819717;335.80425658797634;293.86733397819717;298.63688995492015;304.88309880366177;309.8314439851943;309.1196505402723;372.422298162979;388.1641901202389;331.20198654813083;257.1677049508413;323.67127600466995;302.78664650003196;287.18552070336415;354.8618009295309;335.80425658797634;;
300;8;309.1196505402723;301.3970265024886;350.80426576336697;330.44109733708814;308.4094923390225;286.52575302941904;331.96462781845474;280.01086907053855;343.61725960400435;308.4094923390225;309.1196505402723;376.72987568964214;223.5038009786536;314.86010231013057;335.032794319519;287.18552070336415;298.63688995492015;250.16693137303636;333.4951826837323;260.74121982026094;315.58511398926566;293.19221579357423;325.9123305559271;335.032794319519;329.6819561602209;331.96462781845474;339.6882959598702;348.39204805117305;291.17615292023476;276.1732594861681;329.6819561602209;257.1677049508413;318.50189365142256;288.50961718568635;342.82784807816876;260.1422041467649;287.84680758938356;354.0465566776694;310.54487643917764;345.9964173501956;299.3245453023246;271.76247212298546;286.52575302941904;329.6819561602209;321.44563150400245;339.6882959598702;302.78664650003196;301.3970265024886;338.1293181963075;277.4465828783136;312.6950456395597;304.18267347431294;299.3245453023246;326.6627916155961;328.9245590016707;289.839818542273;276.80918902161307;306.994066649216;321.44563150400245;319.23529109056983;337.3525144312268;372.422298162979;379.3383005487472;280.01086907053855;303.4838572720161;278.725777050505;326.6627916155961;320.70715612377506;327.41498072219457;278.725777050505;289.1739529985368;286.52575302941904;322.18580733237013;369.0117257090382;331.20198654813083;313.4150719573846;344.4084888659446;315.58511398926566;346.79312497265164;344.4084888659446;278.08544442808454;322.18580733237013;315.58511398926566;316.3117951143896;309.1196505402723;317.04014952964735;283.90180477109226;278.08544442808454;341.25446154044994;309.1196505402723;289.1739529985368;276.1732594861681;338.90791066626997;292.51864859645656;295.2222376036896;270.5152355945282;312.6950456395597;331.20198654813083;281.9496250833612;319.97037728515147
350;8;448.6882924672728;515.083189446699;445.6029997500121;502.2150530686748;460.184925440363;442.5389222757411;453.8779914048565;448.6882924672728;447.6574952657893;465.5075987945472;451.7949473188917;467.6538663798645;476.3383497514306;453.8779914048565;433.4725275064743;420.703546485842;482.95738527938295;305.58513696531435;371.5667111794065;425.5695632393202;445.6029997500121;445.6029997500121;403.64202988183786;403.64202988183786;373.27985526137724;430.4918621878093;398.11002847178173;395.3725245249812;459.12771636833594;452.8352716120527;432.4766863495398;559.5474995226103;464.4381616414893;455.9706395660546;451.7949473188917;506.8567506262777;432.4766863495398;469.8100295384435;425.5695632393202;465.5075987945472;425.5695632393202;506.8567506262777;473.0629283372489;423.6164388784574;383.7258711816188;437.47887570316936;396.28292789392685;409.250902099993;477.4351888372844;441.52225237307687;371.5667111794065;512.7192480089664;436.473830534054;463.3711813673893;443.5579332103361;425.5695632393202;446.6290661734999;433.4725275064743;444.57929056743217;458.07293608299915;497.6158632929841;466.5794984838883;437.47887570316936;393.55798754684844;418.7727543984368;392.65384433875624;467.6538663798645;395.3725245249812;401.78954053643093;411.13779277098024;418.7727543984368;389.05799523938344;451.7949473188917;423.6164388784574;392.65384433875624;392.65384433875624;482.95738527938295;458.07293608299915;403.64202988183786;436.473830534054;406.43679072472565;410.1932624738291;416.85082355814023;388.1641901202389;357.3188143038935;376.72987568964214;361.4516992088564;451.7949473188917;445.6029997500121;420.703546485842;462.3066523279195;375.0008979590133;433.4725275064743;477.4351888372844;457.02057900456253;417.8106838685425;429.50286868328885;447.6574952657893;421.67227825724734;
400;8;389.95385847623;322.9276875244099;449.7214632308695;420.703546485842;418.7727543984368;415.89316838956665;398.11002847178173;430.4918621878093;427.53169266802;360.62131560787793;359.79283969449995;417.8106838685425;342.040250112449;438.4862351365575;368.16397402805757;338.90791066626997;399.0267353460573;361.4516992088564;392.65384433875624;489.6683966714307;349.99834311843045;326.6627916155961;445.6029997500121;403.64202988183786;335.80425658797634;386.382735332994;423.6164388784574;345.2015400495941;433.4725275064743;369.0117257090382;371.5667111794065;396.28292789392685;377.59735161863443;389.05799523938344;342.040250112449;365.6323866278597;389.95385847623;370.71308978460263;428.5161472499453;413.9844532255518;349.1942719655453;325.9123305559271;393.55798754684844;297.2663150003028;319.23529109056983;494.1941323836063;427.53169266802;396.28292789392685;446.6290661734999;487.42109480377866;437.47887570316936;410.1932624738291;363.11820705465465;344.4084888659446;404.57147500272475;336.57749526173416;375.8643926625708;413.9844532255518;350.80426576336697;470.8918362071546;407.3726711933644;382.8443158551454;395.3725245249812;401.78954053643093;496.47266199286656;396.28292789392685;399.0267353460573;398.11002847178173;418.7727543984368;402.7147200282304;408.3107066643835;389.05799523938344;414.93771329682374;393.55798754684844;454.9231122132933;421.67227825724734;414.93771329682374;418.7727543984368;366.4743089566345;381.9647857759958;398.11002847178173;396.28292789392685;387.27243839056536;300.7046099258363;376.72987568964214;386.382735332994;414.93771329682374;354.8618009295309;361.4516992088564;377.59735161863443;401.78954053643093;414.93771329682374;381.08727629145363;409.250902099993;435.47109431252;375.0008979590133;388.1641901202389;411.13779277098024;363.9543401153048;413.0333831330028
450;8;522.2406100754972;458.07293608299915;468.7307081658843;553.149561929708;423.6164388784574;443.5579332103361;389.05799523938344;410.1932624738291;511.54134884184504;511.54134884184504;412.0844979880139;496.47266199286656;522.2406100754972;448.6882924672728;496.47266199286656;462.3066523279195;529.4974877844472;470.8918362071546;455.9706395660546;505.6923197087124;446.6290661734999;519.8438201124033;428.5161472499453;383.7258711816188;415.89316838956665;498.7616969821788;485.18410678467933;335.032794319519;445.6029997500121;517.4580300639393;501.06128578760917;508.02386281723574;437.47887570316936;470.8918362071546;420.703546485842;387.27243839056536;422.64324067598795;440.50791812415736;345.9964173501956;480.74088317037916;437.47887570316936;368.16397402805757;442.5389222757411;457.02057900456253;560.8359399099704;469.8100295384435;399.0267353460573;467.6538663798645;543.0646754722676;487.42109480377866;464.4381616414893;466.5794984838883;528.2810430102825;366.4743089566345;497.6158632929841;404.57147500272475;527.0673928440674;435.47109431252;359.79283969449995;528.2810430102825;531.9387869114252;510.3661557296519;387.27243839056536;497.6158632929841;465.5075987945472;401.78954053643093;419.73704023717846;453.8779914048565;428.5161472499453;510.3661557296519;521.040836940329;544.3151617337986;444.57929056743217;446.6290661734999;459.12771636833594;467.6538663798645;363.9543401153048;376.72987568964214;478.5345535564006;405.50306030765785;481.84785973673024;490.7959301502213;525.8565308655895;454.9231122132933;496.47266199286656;457.02057900456253;369.86142946290823;493.0587920210368;434.47066173409036;466.5794984838883;464.4381616414893;477.4351888372844;477.4351888372844;468.7307081658843;501.06128578760917;506.8567506262777;491.92605994062694;430.4918621878093;413.9844532255518;
500;8;422.64324067598795;535.621856518692;340.47047820534823;366.4743089566345;410.1932624738291;487.42109480377866;491.92605994062694;453.8779914048565;482.95738527938295;445.6029997500121;468.7307081658843;429.50286868328885;413.9844532255518;444.57929056743217;408.3107066643835;499.9101691219138;405.50306030765785;487.42109480377866;439.495914163152;433.4725275064743;417.8106838685425;389.95385847623;385.4950762409936;437.47887570316936;386.382735332994;524.6484506693864;434.47066173409036;502.2150530686748;471.97613389477726;467.6538663798645;408.3107066643835;453.8779914048565;481.84785973673024;437.47887570316936;445.6029997500121;479.63644972442125;460.184925440363;502.2150530686748;452.8352716120527;362.2839948901666;446.6290661734999;541.8170620241362;503.3714770685424;369.86142946290823;342.82784807816876;480.74088317037916;357.3188143038935;397.1954276004851;392.65384433875624;413.0333831330028;481.84785973673024;351.6120441636875;79.21204895542955;408.3107066643835;422.64324067598795;446.6290661734999;360.62131560787793;481.84785973673024;428.5161472499453;512.7192480089664;367.31816993535824;508.02386281723574;466.5794984838883;415.89316838956665;413.9844532255518;396.28292789392685;405.50306030765785;502.2150530686748;481.84785973673024;408.3107066643835;368.16397402805757;435.47109431252;468.7307081658843;440.50791812415736;418.7727543984368;320.70715612377506;454.9231122132933;480.74088317037916;468.7307081658843;468.7307081658843;488.5434535396004;533.1636541787166;420.703546485842;442.5389222757411;466.5794984838883;499.9101691219138;326.6627916155961;439.495914163152;418.7727543984368;412.0844979880139;430.4918621878093;551.8787798968106;400.866486512238;416.85082355814023;459.12771636833594;431.4831329952847;447.6574952657893;544.3151617337986;404.57147500272475;435.47109431252
50;9;114.71243373975977;87.64796734623927;124.04301747004386;88.4580493090837;101.08163124269969;146.38328485555763;131.99029808444726;99.01074905214578;110.06030254361242;92.83543601596358;88.05207673504692;133.51694792407994;101.31438656056716;70.28289258796383;71.2595197339615;109.55518780649251;109.05239126123435;126.34653637584607;111.58966303523249;93.90920587301264;130.4811041541137;96.75949053895263;90.93349548795442;92.4093737048952;103.43345101350522;92.4093737048952;100.84941064689724;134.1325406623339;84.09342814000658;87.24571259169099;94.12544562691185;83.70748671638003;89.07052044475715;126.92906924156685;89.68723224473376;87.04527804082183;79.76050208051753;120.38903057281587;126.92906924156685;101.08163124269969;88.25482958793816;114.71243373975977;105.35424361240754;118.73907284398597;72.91748216796745;94.34218330463797;93.69346289903146;105.5968372484542;84.67567925042412;134.1325406623339;100.1559449215093;119.28653076694064;82.37058710017779;109.80745473420666;110.06030254361242;107.3107059503725;121.5017201781105;98.10402747551902;88.4580493090837;102.9587497887163;96.09414812530488;109.55518780649251;100.61772354471226;114.1859683433024;102.25077972077757;95.21413622430518;89.48118865153393;99.01074905214578;94.77715702038213;87.04527804082183;110.56774616084073;79.21204895542955;91.77394378063636;85.26196178592542;114.71243373975977;107.3107059503725;102.72221678143227;111.33330173875498;94.55942005273376;113.92364240658203;111.07752939570332;92.19707638088428;107.80547228788281;90.51616201160321;102.01587317350378;136.9380207974764;83.13189313954281;107.06417494602071;133.82439032753845;125.76667700754922;112.1041579161951;81.42875128425993;125.18947886683053;92.62215987470853;125.47774604840528;103.9103408939769;103.9103408939769;90.51616201160321;90.10074386061753;95.87338555888753
100;9;113.14027499953865;124.90187393789093;124.61492974015573;140.77015029810312;136.30955248712056;144.37707024389624;134.750971650153;124.32864475568945;144.0453845670817;117.38139511592345;139.80217960037407;112.88035139376932;103.67162174218069;138.52189787423194;127.51428793112879;124.04301747004386;126.63746785245633;138.84086491082343;104.87072703252481;123.19006671368945;130.18134247263782;153.27419176407454;145.711468108377;128.10220482778118;136.30955248712056;141.09429426645892;126.92906924156685;148.4173771424014;141.09429426645892;147.73622505843724;137.8861604610773;126.92906924156685;146.38328485555763;170.7718440912787;152.2202401555017;144.70951967574905;128.39717898913622;126.05627327270784;135.68396849198137;127.80790832738843;129.28618306108862;124.32864475568945;118.19412744424307;129.58388350640496;131.99029808444726;128.6928323718675;129.28618306108862;139.48100408072568;148.75912997493032;138.52189787423194;149.78911734170106;141.4191846239604;147.73622505843724;132.29422515218823;107.55780462860899;147.73622505843724;124.32864475568945;122.06191555248;138.20366361880318;132.59885205668874;126.05627327270784;146.04699018750796;131.99029808444726;119.28653076694064;132.29422515218823;118.73907284398597;146.04699018750796;146.38328485555763;135.99640077891235;110.8223446530412;132.9041804094259;162.34576628801665;112.62102492532209;116.0392412484498;130.78155608093476;124.90187393789093;121.22258734750707;113.40079711762655;119.01248701729637;160.489484056269;112.36229422235937;129.88226945076727;128.6928323718675;147.39682220370585;137.25334072422285;132.59885205668874;149.44499826045774;131.0826998424925;128.39717898913622;114.1859683433024;126.34653637584607;133.21021182558732;122.06191555248;123.75804637224999;131.99029808444726;115.77265768219846;132.59885205668874;147.73622505843724;133.82439032753845;129.28618306108862
150;9;275.5387909079098;282.598855549887;271.76247212298546;282.598855549887;280.01086907053855;259.54456462613547;241.6833553746412;282.598855549887;276.80918902161307;258.3534014046816;266.1948130274459;263.15110752834715;226.60953370011526;255.39935560783434;332.729025182434;289.839818542273;265.5832685032748;269.8937655172144;255.39935560783434;248.44672109694383;263.15110752834715;266.1948130274459;273.6441173913884;264.36439103562185;269.2737231785496;284.5555304183761;285.21076136507946;240.0214802850993;319.23529109056983;285.21076136507946;229.23058549940114;260.1422041467649;345.2015400495941;264.36439103562185;281.3018861310095;309.1196505402723;246.73833941617247;266.1948130274459;268.6551052985083;236.18807616008147;234.02511075636028;219.42893477463318;259.54456462613547;267.4221298318544;238.9199170137345;237.82340929672839;257.1677049508413;230.81774594583314;259.54456462613547;294.5440067217022;280.6556352662915;261.94339230832657;254.81261210362217;253.06045696699857;285.21076136507946;260.1422041467649;301.3970265024886;298.63688995492015;286.52575302941904;255.39935560783434;302.78664650003196;271.76247212298546;285.8675010773755;253.64316587639095;292.51864859645656;251.8990521439864;264.97312891521335;264.97312891521335;259.54456462613547;293.19221579357423;257.1677049508413;218.42187967716725;255.9874501752332;273.6441173913884;306.28879167305405;283.2495809650177;306.28879167305405;262.5465554823915;287.84680758938356;263.15110752834715;249.01880620114244;250.16693137303636;235.64546782369993;240.0214802850993;252.47908674801366;302.091037470114;281.3018861310095;300.0137840772717;297.2663150003028;257.1677049508413;249.01880620114244;274.274223205303;317.7701810880355;241.12812241994263;230.28747517530482;267.4221298318544;275.5387909079098;270.5152355945282;264.36439103562185;264.36439103562185
200;9;289.839818542273;278.08544442808454;301.3970265024886;300.0137840772717;256.57689891684043;271.76247212298546;286.52575302941904;257.75987140260105;271.1381366980691;231.34923774277578;307.7009656247064;272.3882451720131;284.5555304183761;243.9171017219502;311.97667347925545;258.3534014046816;259.54456462613547;315.58511398926566;302.78664650003196;294.5440067217022;330.44109733708814;261.34161481541787;279.367584132936;263.15110752834715;279.367584132936;313.4150719573846;254.81261210362217;264.36439103562185;297.2663150003028;272.3882451720131;219.93420215936857;281.3018861310095;263.15110752834715;310.54487643917764;276.1732594861681;325.9123305559271;324.4165767067347;270.5152355945282;311.2599516762814;228.70396100307693;240.0214802850993;273.6441173913884;302.091037470114;295.2222376036896;324.4165767067347;297.95081439736;253.06045696699857;288.50961718568635;311.2599516762814;317.04014952964735;275.5387909079098;266.1948130274459;249.59220861540658;253.06045696699857;341.25446154044994;298.63688995492015;238.3710326635721;261.94339230832657;268.6551052985083;293.86733397819717;267.4221298318544;263.7570516442754;271.1381366980691;260.74121982026094;263.15110752834715;268.0379086046006;238.9199170137345;271.76247212298546;271.1381366980691;289.839818542273;265.5832685032748;255.9874501752332;304.18267347431294;268.6551052985083;249.59220861540658;263.15110752834715;285.8675010773755;283.90180477109226;260.1422041467649;282.598855549887;339.6882959598702;263.15110752834715;295.2222376036896;273.01545915549303;262.5465554823915;295.2222376036896;307.7009656247064;307.7009656247064;311.2599516762814;311.97667347925545;317.04014952964735;280.6556352662915;263.15110752834715;275.5387909079098;329.6819561602209;277.4465828783136;305.58513696531435;281.3018861310095;262.5465554823915;257.75987140260105
250;9;320.70715612377506;327.41498072219457;293.86733397819717;306.28879167305405;272.3882451720131;332.729025182434;311.2599516762814;289.1739529985368;311.97667347925545;304.18267347431294;325.9123305559271;331.96462781845474;272.3882451720131;343.61725960400435;333.4951826837323;340.47047820534823;352.4216825925416;311.2599516762814;285.8675010773755;338.1293181963075;350.80426576336697;253.06045696699857;331.20198654813083;353.23318533291837;278.725777050505;294.5440067217022;300.0137840772717;297.2663150003028;313.4150719573846;284.5555304183761;249.59220861540658;291.8466288236721;306.994066649216;280.01086907053855;335.032794319519;319.23529109056983;306.994066649216;275.5387909079098;337.3525144312268;275.5387909079098;287.18552070336415;304.88309880366177;283.2495809650177;320.70715612377506;267.4221298318544;302.091037470114;321.44563150400245;359.79283969449995;300.0137840772717;354.0465566776694;294.5440067217022;317.04014952964735;276.80918902161307;325.9123305559271;313.4150719573846;369.0117257090382;319.97037728515147;270.5152355945282;349.1942719655453;378.46682503849723;273.6441173913884;239.4700652508151;335.80425658797634;263.7570516442754;289.839818542273;325.9123305559271;297.2663150003028;298.63688995492015;316.3117951143896;345.9964173501956;315.58511398926566;305.58513696531435;276.1732594861681;307.7009656247064;309.8314439851943;302.091037470114;399.94555307269343;328.9245590016707;251.8990521439864;295.2222376036896;304.18267347431294;328.1689018548046;307.7009656247064;340.47047820534823;292.51864859645656;328.1689018548046;301.3970265024886;385.4950762409936;350.80426576336697;316.3117951143896;327.41498072219457;306.994066649216;271.76247212298546;322.9276875244099;298.63688995492015;332.729025182434;335.032794319519;331.20198654813083;291.17615292023476;342.040250112449
300;9;289.839818542273;293.86733397819717;274.274223205303;280.6556352662915;261.94339230832657;292.51864859645656;286.52575302941904;269.8937655172144;271.76247212298546;278.725777050505;301.3970265024886;291.8466288236721;309.8314439851943;280.6556352662915;295.2222376036896;285.21076136507946;285.8675010773755;306.994066649216;284.5555304183761;357.3188143038935;354.8618009295309;300.7046099258363;304.88309880366177;308.4094923390225;340.47047820534823;279.367584132936;263.15110752834715;255.39935560783434;274.9057799304979;295.9020302120025;308.4094923390225;329.6819561602209;302.78664650003196;300.0137840772717;338.1293181963075;325.16359357324677;309.8314439851943;282.598855549887;309.1196505402723;327.41498072219457;315.58511398926566;293.19221579357423;306.28879167305405;320.70715612377506;345.2015400495941;273.6441173913884;282.598855549887;338.90791066626997;359.79283969449995;374.13938701108043;302.78664650003196;355.6789224011468;290.5072173393252;313.4150719573846;345.9964173501956;287.84680758938356;270.5152355945282;289.1739529985368;311.97667347925545;328.1689018548046;319.23529109056983;354.0465566776694;312.6950456395597;314.13675624167104;285.21076136507946;306.994066649216;295.9020302120025;335.80425658797634;362.2839948901666;316.3117951143896;308.4094923390225;306.28879167305405;349.99834311843045;349.1942719655453;257.1677049508413;301.3970265024886;328.1689018548046;356.49792541509163;319.97037728515147;331.20198654813083;357.3188143038935;338.1293181963075;336.57749526173416;342.040250112449;321.44563150400245;360.62131560787793;282.598855549887;345.2015400495941;271.1381366980691;310.54487643917764;328.9245590016707;312.6950456395597;331.96462781845474;213.45550864373638;305.58513696531435;276.1732594861681;340.47047820534823;266.1948130274459;278.725777050505;254.81261210362217
350;9;429.50286868328885;351.6120441636875;421.67227825724734;433.4725275064743;401.78954053643093;404.57147500272475;474.1522252837146;388.1641901202389;353.23318533291837;441.52225237307687;391.75177827041654;402.7147200282304;424.5918780128764;381.9647857759958;485.18410678467933;363.11820705465465;422.64324067598795;414.93771329682374;488.5434535396004;386.382735332994;358.96626708608295;448.6882924672728;403.64202988183786;428.5161472499453;466.5794984838883;369.86142946290823;451.7949473188917;454.9231122132933;426.54949972974595;400.866486512238;354.8618009295309;429.50286868328885;399.0267353460573;468.7307081658843;422.64324067598795;436.473830534054;399.0267353460573;399.94555307269343;437.47887570316936;486.301314526685;439.495914163152;477.4351888372844;505.6923197087124;477.4351888372844;643.8259467316847;479.63644972442125;479.63644972442125;436.473830534054;494.1941323836063;351.6120441636875;418.7727543984368;413.0333831330028;482.95738527938295;423.6164388784574;430.4918621878093;465.5075987945472;553.149561929708;411.13779277098024;486.301314526685;498.7616969821788;403.64202988183786;481.84785973673024;390.8517845698973;478.5345535564006;399.94555307269343;482.95738527938295;421.67227825724734;408.3107066643835;434.47066173409036;421.67227825724734;431.4831329952847;363.9543401153048;418.7727543984368;461.2445688917187;389.05799523938344;351.6120441636875;387.27243839056536;490.7959301502213;458.07293608299915;425.5695632393202;411.13779277098024;454.9231122132933;403.64202988183786;436.473830534054;431.4831329952847;396.28292789392685;462.3066523279195;538.0913926371364;494.1941323836063;490.7959301502213;444.57929056743217;457.02057900456253;469.8100295384435;484.06946566773;460.184925440363;388.1641901202389;527.0673928440674;412.0844979880139;508.02386281723574;474.1522252837146
400;9;393.55798754684844;428.5161472499453;306.28879167305405;392.65384433875624;318.50189365142256;363.11820705465465;340.47047820534823;367.31816993535824;346.79312497265164;390.8517845698973;389.95385847623;384.60945641884547;335.032794319519;419.73704023717846;353.23318533291837;415.89316838956665;350.80426576336697;447.6574952657893;375.0008979590133;406.43679072472565;444.57929056743217;396.28292789392685;389.95385847623;362.2839948901666;437.47887570316936;411.13779277098024;403.64202988183786;408.3107066643835;422.64324067598795;411.13779277098024;415.89316838956665;389.95385847623;484.06946566773;382.8443158551454;359.79283969449995;379.3383005487472;390.8517845698973;417.8106838685425;413.9844532255518;419.73704023717846;399.94555307269343;471.97613389477726;401.78954053643093;424.5918780128764;412.0844979880139;400.866486512238;402.7147200282304;453.8779914048565;419.73704023717846;337.3525144312268;378.46682503849723;398.11002847178173;414.93771329682374;402.7147200282304;337.3525144312268;338.90791066626997;389.05799523938344;388.1641901202389;364.79239849526294;429.50286868328885;409.250902099993;376.72987568964214;383.7258711816188;373.27985526137724;446.6290661734999;364.79239849526294;430.4918621878093;391.75177827041654;403.64202988183786;416.85082355814023;360.62131560787793;358.96626708608295;356.49792541509163;326.6627916155961;379.3383005487472;381.9647857759958;379.3383005487472;366.4743089566345;371.5667111794065;349.99834311843045;385.4950762409936;342.040250112449;428.5161472499453;319.97037728515147;441.52225237307687;317.7701810880355;333.4951826837323;454.9231122132933;363.9543401153048;497.6158632929841;466.5794984838883;431.4831329952847;376.72987568964214;464.4381616414893;391.75177827041654;369.0117257090382;399.0267353460573;388.1641901202389;443.5579332103361;418.7727543984368
450;9;471.97613389477726;383.7258711816188;503.3714770685424;371.5667111794065;488.5434535396004;392.65384433875624;399.94555307269343;395.3725245249812;438.4862351365575;305.58513696531435;493.0587920210368;417.8106838685425;519.8438201124033;395.3725245249812;448.6882924672728;511.54134884184504;502.2150530686748;459.12771636833594;448.6882924672728;433.4725275064743;406.43679072472565;479.63644972442125;455.9706395660546;389.95385847623;477.4351888372844;512.7192480089664;449.7214632308695;556.9794919704281;474.1522252837146;464.4381616414893;497.6158632929841;490.7959301502213;380.2117827594916;384.60945641884547;482.95738527938295;498.7616969821788;464.4381616414893;511.54134884184504;475.2440304965578;447.6574952657893;535.621856518692;521.040836940329;433.4725275064743;443.5579332103361;457.02057900456253;461.2445688917187;418.7727543984368;510.3661557296519;496.47266199286656;458.07293608299915;479.63644972442125;447.6574952657893;499.9101691219138;451.7949473188917;449.7214632308695;437.47887570316936;477.4351888372844;376.72987568964214;502.2150530686748;521.040836940329;457.02057900456253;414.93771329682374;430.4918621878093;494.1941323836063;476.3383497514306;420.703546485842;476.3383497514306;392.65384433875624;474.1522252837146;463.3711813673893;436.473830534054;410.1932624738291;486.301314526685;424.5918780128764;393.55798754684844;449.7214632308695;491.92605994062694;479.63644972442125;434.47066173409036;375.8643926625708;369.0117257090382;517.4580300639393;440.50791812415736;397.1954276004851;461.2445688917187;455.9706395660546;439.495914163152;355.6789224011468;473.0629283372489;478.5345535564006;452.8352716120527;438.4862351365575;518.6495532594981;459.12771636833594;466.5794984838883;457.02057900456253;413.9844532255518;444.57929056743217;464.4381616414893;383.7258711816188
500;9;420.703546485842;396.28292789392685;503.3714770685424;410.1932624738291;382.8443158551454;287.18552070336415;428.5161472499453;353.23318533291837;426.54949972974595;413.9844532255518;543.0646754722676;429.50286868328885;415.89316838956665;427.53169266802;413.0333831330028;448.6882924672728;439.495914163152;437.47887570316936;380.2117827594916;493.0587920210368;410.1932624738291;319.97037728515147;477.4351888372844;470.8918362071546;410.1932624738291;444.57929056743217;361.4516992088564;435.47109431252;374.13938701108043;440.50791812415736;435.47109431252;391.75177827041654;444.57929056743217;464.4381616414893;459.12771636833594;455.9706395660546;497.6158632929841;494.1941323836063;404.57147500272475;384.60945641884547;408.3107066643835;533.1636541787166;434.47066173409036;413.0333831330028;428.5161472499453;415.89316838956665;369.86142946290823;488.5434535396004;459.12771636833594;436.473830534054;460.184925440363;422.64324067598795;392.65384433875624;418.7727543984368;471.97613389477726;516.2692442225662;450.75701302205556;385.4950762409936;405.50306030765785;457.02057900456253;494.1941323836063;451.7949473188917;380.2117827594916;493.0587920210368;451.7949473188917;405.50306030765785;449.7214632308695;464.4381616414893;398.11002847178173;425.5695632393202;493.0587920210368;501.06128578760917;399.0267353460573;430.4918621878093;462.3066523279195;409.250902099993;439.495914163152;425.5695632393202;470.8918362071546;391.75177827041654;437.47887570316936;390.8517845698973;377.59735161863443;428.5161472499453;433.4725275064743;540.5723147895266;427.53169266802;434.47066173409036;443.5579332103361;480.74088317037916;396.28292789392685;380.2117827594916;432.4766863495398;466.5794984838883;399.94555307269343;463.3711813673893;455.9706395660546;331.20198654813083;466.5794984838883;440.50791812415736
